급여대상,사료 종목,브랜드,이름,가격,용량,사료 형태,제조국,유기농여부,특이사항,칼로리(100g),특정종대상,동물크기,급여연령,Mainflavor,Allergy,주원료,키블크기,금기대상,특정급여시기,질환,처방적용대상효능,수분,조단백질,조지방,조회분,조섬유,칼슘,인,탄수화물,오메가3,오메가6
강아지,일반식,더 리얼(The Real),동결건조 오븐베이크드 닭고기 시니어,27000,1000,건식(반건식),대한민국,N,,365,전체,무관,85~max,닭,"닭, 쌀, 콩, 계란, 효모","닭고기, 완두콩단백질, 쌀, 병아리콩, 타피오카전분, 비트식이섬유, 닭기름, 완두콩, 닭가슴살, 제이인산칼슘, 아마인, 계란분말, 맥주효모, 그린빈스, 당근, 탄산칼슘, 생선기름, 염화칼슘, 정제소금, 글리세린지방산에스테르, DL-메티오닌, 염화콜린, 치커리이눌린, 미량광물질류합제, 비타민제합제, L-라이신, 토코페롤, 로즈마리추출물, 녹차추출물, 타우린, 천연착색제, L-카르니틴, 블루베리, 아사이베리, 마키베리",9~9,-1,무관,-1,-1,0,30,17.8,10,5.6,0.8,0.7,-1,-1,-1
강아지,일반식,더 리얼(The Real),동결건조 오븐베이크드 연어 어덜트,30000,1000,건식(반건식),대한민국,N,,357.5,전체,무관,13~84,연어,"연어, 콩, 쌀, 효모, 계란, 아마, 과일","연어, 닭기름, 병아리콩, 쌀, 타피오카전분, 완두콩단백질, 비트식이섬유, 완두콩, 연어, 제이인산칼슘, 아마인, 계란분말, 맥주효모, 그린빈스, 당근, 탄산칼슘, 생선기름, 염화칼슘, 정제소금, 글리세린지방산에스테르, DL-메티오닌, 염화콜린, 치커리이눌린, 미량광물질류합제, 비타민제합제, L-라이신, 토코페롤, 로즈마리추출물, 녹차추출물, 타우린, 천연착색제, L-카르니틴, 블루베리, 아사이베리, 마키베리",9~9,-1,무관,-1,-1,0,31.1,17.8,10,8.9,0.8,0.7,-1,-1,-1
강아지,일반식,더 리얼(The Real),크런치 닭고기 퍼피,24000,1000,건식(반건식),대한민국,Y,,354.5,전체,무관,0~2,닭,"닭, 콩, 효모, 쌀, 계란, 과일, 아마","닭고기, 완두콩단백질, 병아리콩, 쌀, 비트식이섬유, 닭기름, 완두콩, 타피오카전분, 아마인, 제이인산칼슘, 맥주효모, 계란분말, 탄산칼슘, 생선기름, 염화칼륨, 카놀라유, 정제소금, 블루베리, 아사이베리, 마퀴베리, 시금치, 케일, 양배추, 토마토, 타우린, 비타민제합제, 미량광물질류합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 천연착색제, L-라이신, 글리세린지방산에스테르, DL-메티오닌, 염화콜린, 치커리이눌린, L-카르니틴",7~7,-1,무관,-1,-1,0,31.1,20,10,5.6,1.1,0.9,-1,-1,-1
강아지,일반식,더 리얼(The Real),크런치 닭고기 어덜트,23000,1000,건식(반건식),대한민국,Y,,376,전체,무관,13~84,닭,"닭, 쌀, 콩, 효모, 계란, 과일, 아마","닭고기, 완두콩단백질, 쌀, 병아리콩, 타피오카전분, 비트식이섬유, 닭기름, 완두콩, 제이인산칼슘, 아마인, 맥주효모, 계란분말, 탄산칼슘, 생선기름, 염화칼륨, 카놀라유, 정제소금, 블루베리, 아사이베리, 마키베리, 시금치, 케일, 양배추, 토마토, 타우린, 비타민제합제, 미량광물질류제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 천연착색제, L-라이신, 글리세린지방산에스테르, DL-메티오닌, 염화콜린, 치커리이눌린, L-카르니틴",9~9,-1,무관,-1,-1,0,27.8,16.7,10,5.6,0.8,0.7,-1,-1,-1
강아지,일반식,더 리얼(The Real),크런치 닭고기 시니어,23000,1000,건식(반건식),대한민국,Y,,376,전체,무관,84~max,닭,"닭, 쌀, 콩, 계란, 효모, 과일, 아마","닭고기, 완두콩단백질, 쌀, 병아리콩, 타피오카전분, 비트식이섬유, 닭기름, 완두콩, 제이인산칼슘, 아마인, 맥주효모, 계란분말, 탄산칼슘, 생선기름, 염화칼륨, 카놀라유, 정제소금, 블루베리, 아사이베리, 마키베리, 시금치, 케일, 양배추, 토마토, 타우린, 비타민제합제, 미량광물질류제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 천연착색제, L-라이신, 글리세린지방산에스테르, DL-메티오닌, 염화콜린, 치커리이눌린, L-카르니틴",9~9,-1,무관,-1,-1,0,26.7,15.6,10,5.6,0.8,0.7,-1,-1,-1
강아지,일반식,더 리얼(The Real),크런치 오리 퍼피,25000,1000,건식(반건식),대한민국,Y,,376,전체,무관,0~12,오리,"오리, 쌀, 콩, 효모, 계란, 과일, 아마","오리고기, 완두콩단백질, 쌀, 병아리콩, 타피오카전분, 비트식이섬유, 닭기름, 완두콩, 제이인산칼슘, 아마인, 맥주효모, 계란분말, 탄산칼슘, 생선기름, 염화칼륨, 카놀라유, 정제소금, 블루베리, 아사이베리, 마키베리, 시금치, 케일, 양배추, 토마토, 타우린, 비타민제합제, 미량광물질류제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 천연착색제, L-라이신, 글리세린지방산에스테르, DL-메티오닌, 염화콜린, 치커리이눌린, L-카르니틴",7~7,-1,무관,-1,-1,0,31.1,20,10,5.6,1.1,0.9,-1,-1,-1
강아지,일반식,더 리얼(The Real),크런치 오리 어덜트,24000,1000,건식(반건식),대한민국,Y,,376,전체,초대형,13~84,오리,"오리, 콩, 쌀, 효모, 계란, 과일, 아마","오리고기, 완두콩단백질, 쌀, 병아리콩, 타피오카전분, 비트식이섬유, 닭기름, 완두콩, 제이인산칼슘, 아마인, 맥주효모, 계란분말, 탄산칼슘, 생선기름, 염화칼륨, 카놀라유, 정제소금, 블루베리, 아사이베리, 마키베리, 시금치, 케일, 양배추, 토마토, 타우린, 비타민제합제, 미량광물질류제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 천연착색제, L-라이신, 글리세린지방산에스테르, DL-메티오닌, 염화콜린, 치커리이눌린, L-카르니틴",9~9,-1,무관,-1,-1,0,28.9,17.8,10,5.6,0.8,0.7,-1,-1,-1
강아지,일반식,더 리얼(The Real),크런치 소고기 어덜트,28000,1000,건식(반건식),대한민국,Y,,376,전체,초대형,13~84,소,"소, 콩, 쌀, 계란, 효모, 과일, 아마","소고기, 완두콩단백질, 쌀, 병아리콩, 타피오카전분, 비트식이섬유, 닭기름, 완두콩, 제이인산칼슘, 아마인, 맥주효모, 계란분말, 탄산칼슘, 생선기름, 염화칼륨, 카놀라유, 정제소금, 블루베리, 아사이베리, 마키베리, 시금치, 케일, 양배추, 토마토, 타우린, 비타민제합제, 미량광물질류제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 천연착색제, L-라이신, 글리세린지방산에스테르, DL-메티오닌, 염화콜린, 치커리이눌린, L-카르니틴",9~9,-1,무관,-1,-1,0,28.9,17.8,10,5.6,0.8,0.7,-1,-1,-1
강아지,일반식,더 리얼(The Real),크런치 연어 어덜트,27000,1000,건식(반건식),대한민국,Y,,376,전체,초대형,13~84,연어,"연어, 콩, 쌀, 효모, 계란, 과일, 아마","연어, 완두콩단백질, 쌀, 병아리콩, 타피오카전분, 비트식이섬유, 닭기름, 완두콩, 제이인산칼슘, 아마인, 맥주효모, 계란분말, 탄산칼슘, 생선기름, 염화칼륨, 카놀라유, 정제소금, 블루베리, 아사이베리, 마키베리, 시금치, 케일, 양배추, 토마토, 타우린, 비타민제합제, 미량광물질류제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 천연착색제, L-라이신, 글리세린지방산에스테르, DL-메티오닌, 염화콜린, 치커리이눌린, L-카르니틴",9~9,-1,무관,-1,-1,0,28.9,17.8,10,5.6,0.8,0.7,-1,-1,-1
강아지,일반식,더 리얼(The Real),크런치 연어 시니어,27000,1000,건식(반건식),대한민국,Y,,376,전체,대형,84~max,연어,"연어, 콩, 쌀, 효모, 계란, 과일","연어, 완두콩단백질, 쌀, 병아리콩, 타피오카전분, 비트식이섬유, 닭기름, 완두콩, 제이인산칼슘, 아마인, 맥주효모, 계란분말, 탄산칼슘, 생선기름, 염화칼륨, 카놀라유, 정제소금, 블루베리, 아사이베리, 마키베리, 시금치, 케일, 양배추, 토마토, 타우린, 비타민제합제, 미량광물질류제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 천연착색제, L-라이신, 글리세린지방산에스테르, DL-메티오닌, 염화콜린, 치커리이눌린, L-카르니틴",9~9,-1,무관,-1,-1,0,26.7,15.6,10,5.6,0.8,0.7,-1,-1,-1
강아지,일반식,더 리얼(The Real),그레인프리 크런치 돼지고기 어덜트,21000,1000,건식(반건식),대한민국,N,,348,전체,무관,13~84,돼지,"돼지, 콩, 계란, 효모, 과일, 아마","돼지고기, 렌틸, 병아리콩, 완두콩단백질, 타피오카전분, 완두전분, 아마인, 소기름, 돼지간, 카놀라유, 비트식이섬유, 제이인산칼슘, 계란분말, 맥주효모, 정제소금, 탄산칼슘, 염화칼륨, 사과, 당근, 브로콜리, 블루베리, 단호박, 생선기름, 타우린, 미량광물질류합제, 비타민제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 치커리이눌린, L-라이신, 글리세린지방산에스테르, 염화콜린, DL-메티오닌, L-카르니틴",9~9,-1,무관,-1,-1,0,27.8,16.7,8.9,4.4,1.1,0.8,-1,-1,-1
강아지,일반식,더 리얼(The Real),그레인프리 오븐베이크드 양고기 어덜트,23000,1000,건식(반건식),대한민국,N,,348,전체,무관,0~12,양,"양, 돼지, 콩, 효모, 계란, 과일","양고기, 렌틸콩, 병아리콩, 완두콩단백질, 타피오카전분, 완두전분, 아마인, 돼지간, 비트식이섬유, 소기름, 제이인산칼슘, 카놀라유, 맥주효모, 계란분말, 탄산칼슘, 염화칼륨, 정제소금, 글리세린지방산에스테르, DL-메티오닌, 생선기름(오메가3오일), 염화콜린, L-라이신, 미량광물질류합제(미네랄), 비타민제합제, 타우린, 단호박분말, 블루베리분말, 로즈마리추출물, 녹차추출물, 바나나, 브로콜리, 당근, 비타민합제",9~9,-1,무관,-1,-1,0,27.8,16.7,8.9,4.4,1.1,0.8,-1,-1,-1
강아지,일반식,가장 맛있는 시간 30일,그레인프리 크런치 돼지고기 어덜트,7300,500,건식(반건식),대한민국,N,,367.5,전체,무관,13~84,돼지,"돼지, 콩, 계란, 효모, 과일, 아마, 효모","돼지고기, 렌틸콩, 병아리콩, 완두콩단백질, 타피오카전분, 완두전분, 아마인, 소기름, 돼지간, 카놀라유, 비트식이섬유, 계란분말, 맥주효모, 생선기름, 비타민합제, 타우린, 단호박분말, 블루베리분말, 로즈마리추출물, 녹차추출물, 사과, 당근, 브로콜리, 제이인산칼슘, 탄산칼슘, 염화칼륨, 정제소금, 글리세린지방산에스테르, 생선기름(오메가3오일), 염화콜린, DL-메티오닌, L-라이신, 미량광물질류합제(미네랄), L-카르니틴",9~9,-1,무관,-1,-1,0,25,15,8,4,1,0.7,-1,-1,-1
강아지,일반식,내추럴발란스(Natural Balance),오리지날 울트라 그레인프리 닭고기 도그 포뮬라,16900,1360,건식(반건식),미국,N,,359,전체,무관,0~max,"닭, 완두콩","닭, 콩, 계란, 과일, 아마","닭고기, 완두콩, 닭고기분말, 렌즈콩, 닭고기지방, 혼합토코페롤, 고구마, 아마씨, 완두분말, 천연향, 건조계란, 청어오일, 혼합토코페롤, 건조토마토포마스, 소금, 염화칼슘, 인산이칼슘, 타우린, DL-메티오닌, 건조사과, 건조크랜베리, 건조시금치, 건조호박, 건조당근, 미네랄, 아연프로테인, 황산아연, 철황산염, 철단백질화합물, 황산구리, 구리단백질화합물, 황산망간, 망간단백질레이트, 칼슘요오데이트, 소듐셀레나이트, 콜린클로라이드, 비타민, 비타민E, 니아신, D-칼슘판토테네이트, 비타민A, 리보프라빈, 티아민모노니트레이트, 비타민D3, 피리독신히드로클로라이드, 엽산, 비옽틴, 비타민B12, L-아스코르빌-2-폴리포스페이트, 비타민C의공급원, 젖산, 구연산, L-카르니틴, 유카시디게라추출물, 로즈마리추출물",14~14,-1,무관,-1,-1,0,25.6,14.4,-1,5.6,1.3,1,-1,0.4,2.8
강아지,일반식,내추럴발란스(Natural Balance),오리지날 울트라 그레인프리 닭고기 시니어,15400,1360,건식(반건식),미국,N,,338,전체,무관,85~max,"닭, 완두콩","닭, 콩, 계란, 아마","닭고기, 완두콩, 닭고기분말, 렌즈콩, 닭고기지방, 혼합토코페롤, 고구마, 아마씨, 완두분말, 천연향, 건조계란, 청어오일, 혼합토코페롤, 건조토마토포마스, 소금, 염화칼슘, 인산이칼슘, 타우린, DL-메티오닌, 건조사과, 건조크렌베리, 건조시금치, 건조호박, 건조당근, 미네랄, 아연프로테인, 황산아연, 철황산염, 철단백질화합물, 황산구리, 구리단백질화합물, 황산망간, 망간단백질레이트, 칼슘요오데이트, 소듐셀레나이트, 콜린클로라이드, 비타민, 비타민E, 니아신, D-칼슘판토테네이트, 비타민A, 리보프라빈, 티아민모노니트레이트, 비타민D3, 피리독신히드로클로라이드, 엽산, 비옽틴, 비타민B12, L-아스코르빌-2-폴리포스페이트, 비타민C의공급원, 젖산, 구연산, L-카르니틴, 유카시디게라추출물, 로즈마리추출물",14~14,-1,무관,-1,-1,0,27.8,-1,-1,5.6,1,0.9,-1,0.3,1.7
강아지,일반식,더 리얼(The Real),그레인프리 오븐베이크드 소고기 어덜트,23000,1000,건식(반건식),대한민국,N,,337.5,전체,무관,13~84,소,"소, 콩, 효모, 계란, 과일, 아마, 효모","소고기, 병아리콩, 렌틸콩, 완두콩단백질, 타피오카전분, 완두전분, 아마인, 비트식이섬유, 소기름, 카놀라유, 닭간, 제이인산칼슘, 맥주효모, 계란분말, 탄산칼슘, 염화칼륨, 정제소금, 사과, 당근, 단호박, 블루베리, 생선기름, 타우린, 미광량물질류합제, 비타민제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 치커리이눌린, L-라이신, 글리세린지방산에스테르, 염화콜린, DL-메티오닌, L-카르니틴",9~9,-1,무관,-1,-1,0,27.8,16.7,11.1,5.6,0.8,0.7,-1,-1,-1
강아지,일반식,더 리얼(The Real),그레인프리 크런치 닭고기 어덜트,19000,1000,건식(반건식),대한민국,N,,341,전체,무관,13~84,닭,"닭, 콩, 효모, 계란, 과일","닭고기, 병아리콩, 렌틸, 완두콩단백질, 타피오카전분, 완두전분, 아마인, 비트식이섬유, 소기름, 카놀라유, 닭간, 제이인산칼슘, 맥주효모, 계란분말, 탄산칼슘, 염화칼륨, 정제소금, 사과, 당근, 단호박, 블루베리, 생선기름, 타우린, 미광량물질류합제, 비타민제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 치커리이눌린, L-라이신, 글리세린지방산에스테르, 염화콜린, DL-메티오닌, L-카르니틴",9~9,-1,무관,-1,-1,0,27.8,16.7,10,5.6,0.8,0.7,-1,-1,-1
강아지,일반식,더 리얼(The Real),그레인프리 크런치 닭고기 시니어,19000,1000,건식(반건식),대한민국,N,,339.5,전체,무관,84~max,닭,"닭, 콩, 효모, 계란, 과일","닭고기, 병아리콩, 렌틸, 완두콩단백질, 타피오카전분, 완두전분, 아마인, 비트식이섬유, 소기름, 카놀라유, 닭간, 제이인산칼슘, 맥주효모, 계란분말, 탄산칼슘, 염화칼륨, 정제소금, 사과, 당근, 단호박, 블루베리, 생선기름, 타우린, 미광량물질류합제, 비타민제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 치커리이눌린, L-라이신, 글리세린지방산에스테르, 염화콜린, DL-메티오닌, L-카르니틴",9~9,-1,무관,-1,-1,0,26.7,15.6,10,4.4,0.8,0.7,-1,-1,-1
강아지,일반식,더 리얼(The Real),그레인프리 크런치 닭고기 퍼피,20000,1000,건식(반건식),대한민국,N,,354.5,전체,무관,0~12,닭,"닭, 콩, 효모, 계란, 과일","닭고기, 병아리콩, 렌틸, 완두콩단백질, 타피오카전분, 완두전분, 아마인, 비트식이섬유, 소기름, 카놀라유, 닭간, 제이인산칼슘, 맥주효모, 계란분말, 탄산칼슘, 염화칼륨, 정제소금, 사과, 당근, 단호박, 블루베리, 생선기름, 타우린, 미광량물질류합제, 비타민제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 치커리이눌린, L-라이신, 글리세린지방산에스테르, 염화콜린, DL-메티오닌, L-카르니틴",7~7,-1,무관,-1,-1,0,30,18.9,10,4.4,1.1,0.9,-1,-1,-1
강아지,일반식,더 리얼(The Real),그레인프리 오븐베이크드 닭고기 어덜트,20000,1000,건식(반건식),대한민국,N,,337.5,전체,무관,13~84,닭,"닭, 콩, 효모, 계란, 과일","닭고기, 병아리콩, 렌틸, 완두콩단백질, 타피오카전분, 완두전분, 아마인, 비트식이섬유, 소기름, 카놀라유, 닭간, 제이인산칼슘, 맥주효모, 계란분말, 탄산칼슘, 염화칼륨, 정제소금, 사과, 당근, 단호박, 블루베리, 생선기름, 타우린, 미광량물질류합제, 비타민제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 치커리이눌린, L-라이신, 글리세린지방산에스테르, 염화콜린, DL-메티오닌, L-카르니틴",9~9,-1,무관,-1,-1,0,27.8,16.7,11.1,5.6,0.8,0.8,-1,-1,-1
강아지,일반식,더 리얼(The Real),그레인프리 크런치 연어 어덜트,21000,1000,건식(반건식),대한민국,N,,341,전체,무관,13~84,연어,"연어, 콩, 효모, 계란, 과일","연어, 병아리콩, 완두콩단백질, 렌틸, 타피오카전분, 카놀라유, 완두전분, 아마인, 비트식이섬유, 닭고기가수분해단백질분말, 제이인산칼슘, 맥주효모, 계란분말, 탄산칼슘, 염화칼륨, 정제소금, 사과, 케일, 단호박, 블루베리, 생선기름, 타우린, 미광량물질류합제, 비타민제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 치커리이눌린, L-라이신, 글리세린지방산",9~9,-1,무관,-1,-1,0,27.8,16.7,10,5.6,0.8,0.7,-1,-1,-1
강아지,일반식,더 리얼(The Real),그레인프리 오븐베이크드 닭고기 퍼피,21000,1000,건식(반건식),대한민국,N,,351,전체,무관,0~12,닭,"닭, 콩, 효모, 계란, 과일","닭고기, 병아리콩, 렌틸, 완두콩단백질, 타피오카전분, 완두전분, 아마인, 비트식이섬유, 소기름, 카놀라유, 닭간, 제이인산칼슘, 맥주효모, 계란분말, 탄산칼슘, 염화칼륨, 정제소금, 사과, 당근, 단호박, 블루베리, 생선기름, 타우린, 미광량물질류합제, 비타민제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 치커리이눌린, L-라이신, 글리세린지방산에스테르, 염화콜린, DL-메티오닌, L-카르니틴",7~7,-1,무관,-1,-1,0,30,18.9,11.1,4.4,1.1,0.9,-1,-1,-1
강아지,일반식,더 리얼(The Real),그레인프리 오븐베이크드 돼지고기 어덜트,22000,1000,건식(반건식),대한민국,N,,348,전체,무관,13~84,돼지,"돼지, 콩, 계란, 효모, 과일","돼지고기, 렌틸, 병아리콩, 완두콩단백질, 타피오카전분, 완두전분, 아마인, 소기름, 돼지간, 카놀라유, 비트식이섬유, 제이인산칼슘, 계란분말, 맥주효모, 정제소금, 탄산칼슘, 염화칼륨, 사과, 당근, 브로콜리, 블루베리, 단호박, 생선기름, 타우린, 미량광물질류합제, 비타민제합제, 천연토코페롤, 로즈마리추출물, 녹차추출물, 치커리이눌린, L-라이신, 글리세린지방산에스테르, 염화콜린, DL-메티오닌, L-카르니틴",9~9,-1,무관,-1,-1,0,27.8,16.7,8.9,4.4,1.1,0.8,-1,-1,-1
